mundial,fecha,equipo1,equipo2,equipo_gol,jugador_gol,minuto_gol,fuente
Copa Mundial de la FIFA Inglaterra 1966,1966/7/12,República Federal de Alemania,Suiza,FRG,Franz BECKENBAUER,39,http://es.fifa.com/tournaments/archive/worldcup/england1966/matches/round=238/match=1656/index.html
Copa Mundial de la FIFA Inglaterra 1966,1966/7/12,República Federal de Alemania,Suiza,FRG,Franz BECKENBAUER,52,http://es.fifa.com/tournaments/archive/worldcup/england1966/matches/round=238/match=1656/index.html
Copa Mundial de la FIFA Inglaterra 1966,1966/7/12,República Federal de Alemania,Suiza,FRG,Helmut HALLER,77 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/england1966/matches/round=238/match=1656/index.html
Copa Mundial de la FIFA Inglaterra 1966,1966/7/15,España,Suiza,SUI,Rene-Pierre QUENTIN,28,http://es.fifa.com/tournaments/archive/worldcup/england1966/matches/round=238/match=1641/index.html
Copa Mundial de la FIFA Inglaterra 1966,1966/7/15,España,Suiza,ESP,Manuel SANCHIS,57,http://es.fifa.com/tournaments/archive/worldcup/england1966/matches/round=238/match=1641/index.html
Copa Mundial de la FIFA Inglaterra 1966,1966/7/15,España,Suiza,ESP,AMANCIO,75,http://es.fifa.com/tournaments/archive/worldcup/england1966/matches/round=238/match=1641/index.html
Copa Mundial de la FIFA Inglaterra 1966,1966/7/13,Italia,Chile,ITA,Sandro MAZZOLA,8,http://es.fifa.com/tournaments/archive/worldcup/england1966/matches/round=238/match=1608/index.html
Copa Mundial de la FIFA Inglaterra 1966,1966/7/13,Italia,Chile,ITA,Paolo BARISON,88,http://es.fifa.com/tournaments/archive/worldcup/england1966/matches/round=238/match=1608/index.html
Copa Mundial de la FIFA Inglaterra 1966,1966/7/13,Francia,México,MEX,Enrique BORJA,48,http://es.fifa.com/tournaments/archive/worldcup/england1966/matches/round=238/match=1650/index.html
Copa Mundial de la FIFA Inglaterra 1966,1966/7/13,Francia,México,FRA,Gerard HAUSSER,62,http://es.fifa.com/tournaments/archive/worldcup/england1966/matches/round=238/match=1650/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/28,Francia,República Federal de Alemania,FRA,Just FONTAINE,16,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=3483/match=1382/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/28,Francia,República Federal de Alemania,FRG,Hans CIESCLARCZYK,18,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=3483/match=1382/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/28,Francia,República Federal de Alemania,FRA,Raymond KOPA,27 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=3483/match=1382/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/28,Francia,República Federal de Alemania,FRA,Just FONTAINE,36,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=3483/match=1382/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/28,Francia,República Federal de Alemania,FRA,Yvon DOUIS,50,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=3483/match=1382/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/28,Francia,República Federal de Alemania,FRG,Helmut RAHN,52,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=3483/match=1382/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/28,Francia,República Federal de Alemania,FRA,Just FONTAINE,78,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=3483/match=1382/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/28,Francia,República Federal de Alemania,FRG,Hans SCHAEFER,84,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=3483/match=1382/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/28,Francia,República Federal de Alemania,FRA,Just FONTAINE,89,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=3483/match=1382/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/08,Suecia,México,SWE,Agne SIMONSSON,17,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1415/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/08,Suecia,México,SWE,Nils LIEDHOLM,57 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1415/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/08,Suecia,México,SWE,Agne SIMONSSON,64,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1415/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/15,Brasil,Unión Soviética,BRA,VAVA,3,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1344/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/15,Brasil,Unión Soviética,BRA,VAVA,77,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1344/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/17,Gales,Hungría,HUN,Lajos TICHY,33,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1408/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/17,Gales,Hungría,WAL,Ivor ALLCHURCH,55,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1408/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/17,Gales,Hungría,WAL,Terry MEDWIN,76,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1408/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/08,Francia,Paraguay,PAR,Florencio AMARILLA,20,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1386/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/08,Francia,Paraguay,FRA,Just FONTAINE,24,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1386/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/08,Francia,Paraguay,FRA,Just FONTAINE,30,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1386/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/08,Francia,Paraguay,PAR,Florencio AMARILLA,44 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1386/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/08,Francia,Paraguay,PAR,Jorge ROMERO,50,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1386/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/08,Francia,Paraguay,FRA,Roger PIANTONI,52,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1386/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/08,Francia,Paraguay,FRA,Maryan WISNIESKI,61,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1386/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/08,Francia,Paraguay,FRA,Just FONTAINE,67,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1386/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/08,Francia,Paraguay,FRA,Raymond KOPA,70,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1386/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/08,Francia,Paraguay,FRA,Jean VINCENT,83,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1386/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/15,Paraguay,Yugoslavia,YUG,Radivoje OGNJANOVIC,12,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1426/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/15,Paraguay,Yugoslavia,PAR,Jose PARODI,20,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1426/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/15,Paraguay,Yugoslavia,YUG,Toza VESELINOVIC,29,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1426/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/15,Paraguay,Yugoslavia,PAR,Juan AGUERO,49,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1426/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/15,Paraguay,Yugoslavia,YUG,Zdravko RAJKOV,73,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1426/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/15,Paraguay,Yugoslavia,PAR,Jorge ROMERO,80,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1426/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/08,Brasil,Austria,BRA,Jose ALTAFINI,38,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1326/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/08,Brasil,Austria,BRA,NILTON SANTOS,49,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1326/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/08,Brasil,Austria,BRA,Jose ALTAFINI,89,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1326/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/08,Yugoslavia,Escocia,YUG,Aleksandar PETAKOVIC,6,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1434/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/08,Yugoslavia,Escocia,SCO,Jimmy MURRAY,49,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1434/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/11,Unión Soviética,Austria,URS,Anatoli ILYIN,15,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1332/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/11,Unión Soviética,Austria,URS,Valentin IVANOV,63,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1332/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/11,Argentina,Irlanda del Norte,NIR,Peter McPARLAND,3,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1324/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/11,Argentina,Irlanda del Norte,ARG,Oreste Omar CORBATTA,38 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1324/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/11,Argentina,Irlanda del Norte,ARG,Norberto MENENDEZ,55,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1324/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/11,Argentina,Irlanda del Norte,ARG,Ludovico AVIO,59,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1324/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/15,República Federal de Alemania,Irlanda del Norte,NIR,Peter McPARLAND,19,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1389/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/15,República Federal de Alemania,Irlanda del Norte,FRG,Helmut RAHN,20,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1389/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/15,República Federal de Alemania,Irlanda del Norte,NIR,Peter McPARLAND,60,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1389/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/15,República Federal de Alemania,Irlanda del Norte,FRG,Uwe SEELER,79,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1389/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/08,Argentina,República Federal de Alemania,ARG,Oreste Omar CORBATTA,2,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1323/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/08,Argentina,República Federal de Alemania,FRG,Helmut RAHN,32,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1323/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/08,Argentina,República Federal de Alemania,FRG,Uwe SEELER,40,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1323/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/08,Argentina,República Federal de Alemania,FRG,Helmut RAHN,79,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1323/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/08,Unión Soviética,Inglaterra,URS,Nikita SIMONYAN,13,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1372/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/08,Unión Soviética,Inglaterra,URS,Aleksandr IVANOV,55,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1372/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/08,Unión Soviética,Inglaterra,ENG,Derek KEVAN,66,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1372/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/08,Unión Soviética,Inglaterra,ENG,Tom FINNEY,85 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1372/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/11,Paraguay,Escocia,PAR,Juan AGUERO,4,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1423/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/11,Paraguay,Escocia,SCO,Jackie MUDIE,24,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1423/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/11,Paraguay,Escocia,PAR,Cayetano RE,45,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1423/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/11,Paraguay,Escocia,PAR,Jose PARODI,73,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1423/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/11,Paraguay,Escocia,SCO,Bobby COLLINS,76,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1423/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/15,Inglaterra,Austria,AUT,Karl KOLLER,16,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1327/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/15,Inglaterra,Austria,ENG,John HAYNES,56,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1327/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/15,Inglaterra,Austria,AUT,Alfred KOERNER,70,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1327/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/15,Inglaterra,Austria,ENG,Derek KEVAN,73,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1327/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/11,República Federal de Alemania,Checoslovaquia,TCH,Milan DVORAK,24 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1391/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/11,República Federal de Alemania,Checoslovaquia,TCH,Zdenek ZIKAN,43,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1391/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/11,República Federal de Alemania,Checoslovaquia,FRG,Hans SCHAEFER,59,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1391/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/11,República Federal de Alemania,Checoslovaquia,FRG,Helmut RAHN,70,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1391/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/11,Yugoslavia,Francia,FRA,Just FONTAINE,4,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1388/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/11,Yugoslavia,Francia,YUG,Aleksandar PETAKOVIC,16,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1388/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/11,Yugoslavia,Francia,YUG,Toza VESELINOVIC,63,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1388/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/11,Yugoslavia,Francia,FRA,Just FONTAINE,85,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1388/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/11,Yugoslavia,Francia,YUG,Toza VESELINOVIC,88,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1388/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/15,Francia,Escocia,FRA,Raymond KOPA,22,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1387/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/15,Francia,Escocia,FRA,Just FONTAINE,44,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1387/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/15,Francia,Escocia,SCO,Sammy BAIRD,66,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1387/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/08,Irlanda del Norte,Checoslovaquia,NIR,Wilbur CUSH,20,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1421/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/17,Irlanda del Norte,Checoslovaquia,TCH,Zdenek ZIKAN,19,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1422/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/17,Irlanda del Norte,Checoslovaquia,NIR,Peter McPARLAND,44,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1422/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/17,Irlanda del Norte,Checoslovaquia,NIR,Peter McPARLAND,99,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1422/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/12,Suecia,Hungría,SWE,Kurt HAMRIN,34,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1406/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/12,Suecia,Hungría,SWE,Kurt HAMRIN,55,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1406/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/12,Suecia,Hungría,HUN,Lajos TICHY,77,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1406/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/15,Checoslovaquia,Argentina,TCH,Milan DVORAK,8,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1325/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/15,Checoslovaquia,Argentina,TCH,Zdenek ZIKAN,17,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1325/index.html
Copa Mundial de la FIFA Suecia 1958,1958/6/15,Checoslovaquia,Argentina,TCH,Zdenek ZIKAN,40,http://es.fifa.com/tournaments/archive/worldcup/sweden1958/matches/round=220/match=1325/index.html
